header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4492,검역,隔離區,Lazaretto,39,4104,383,0,39,0,10185,2021년 07월 09일 00시,11:33.9,10,1,19
,,00:00.0,1,1352,제주,济州,Jeju,31,1255,96,30,1,200.4,10186,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,21,5378,경남,庆南,Gyeongsangnam-do,17,5186,171,17,0,161.01,10187,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,86,5017,경북,庆北,Gyeongsangbuk-do,9,4838,93,9,0,190.08,10188,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,17,1698,전남,全南,Jeollanam-do,5,1584,97,5,0,91.71,10189,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,60,2416,전북,全北,Jeollabuk-do,8,2287,69,8,0,133.92,10190,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,43,4040,충남,忠南,Chungcheongnam-do,52,3723,274,51,1,190.47,10191,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,71,3357,충북,忠北,Chungcheongbuk-do,14,3222,64,13,1,209.7,10192,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,53,3681,강원,江原,Gangwon-do,24,3479,149,23,1,238.59,10193,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,659,46668,경기,京畿,Gyeonggi-do,405,42696,3313,396,9,347.57,10194,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,1,594,세종,世宗,Sejong,1,554,39,1,0,166.93,10195,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,40,2881,울산,蔚山,Ulsan,16,2778,63,16,0,253.61,10196,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,27,2869,대전,大田,Daejeon,29,2556,286,28,1,195.99,10197,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,24,2980,광주,光州,Gwangju,4,2902,54,3,1,205.51,10198,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,61,7122,인천,仁川,Incheon,82,6662,399,72,10,242.01,10199,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,222,10686,대구,大邱,Daegu,19,10363,101,16,3,441.87,10200,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,126,6536,부산,釜山,Busan,58,6038,372,53,5,192.69,10201,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,519,53575,서울,首尔,Seoul,503,48262,4794,495,8,554.12,10202,2021년 07월 09일 00시,11:33.9,,,
,,00:00.0,2036,165342,합계,合计,Total,1316,152489,10817,1236,80,319.01,10203,2021년 07월 09일 00시,11:33.9,,,
