header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,13,5694,검역,隔離區,Lazaretto,9,5191,490,0,9,0,11021,2021년 08월 22일 00시,11:33.9,10,1,19
,,00:00.0,1,2405,제주,济州,Jeju,35,1931,473,35,0,356.49,11022,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,28,9388,경남,庆南,Gyeongsangnam-do,57,8191,1169,56,1,281.06,11023,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,88,6665,경북,庆北,Gyeongsangbuk-do,50,5857,720,48,2,252.52,11024,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,19,2452,전남,全南,Jeollanam-do,9,2160,273,9,0,132.43,11025,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,60,3286,전북,全北,Jeollabuk-do,21,2935,291,20,1,182.14,11026,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,50,6343,충남,忠南,Chungcheongnam-do,51,5345,948,50,1,299.05,11027,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,72,4821,충북,忠北,Chungcheongbuk-do,46,4238,511,45,1,301.15,11028,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,58,5153,강원,江原,Gangwon-do,15,4702,393,14,1,333.99,11029,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,721,66699,경기,京畿,Gyeonggi-do,524,57697,8281,513,11,496.75,11030,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,1,910,세종,世宗,Sejong,1,839,70,1,0,255.74,11031,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,41,3896,울산,蔚山,Ulsan,36,3478,377,36,0,342.95,11032,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,34,5256,대전,大田,Daejeon,23,4349,873,23,0,359.05,11033,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,25,3851,광주,光州,Gwangju,22,3579,247,22,0,265.57,11034,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,73,11043,인천,仁川,Incheon,66,9707,1263,64,2,375.25,11035,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,224,12961,대구,大邱,Daegu,51,12152,585,50,1,535.94,11036,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,136,10789,부산,釜山,Busan,113,9116,1537,110,3,318.08,11037,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,571,74741,서울,首尔,Seoul,497,64796,9374,492,5,773.04,11038,2021년 08월 22일 00시,11:33.9,,,
,,00:00.0,2215,236353,합계,合计,Total,1626,206263,27875,1588,38,456.02,11039,2021년 08월 22일 00시,11:33.9,,,
