"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-09-19 09:36:37.792","13","6004","검역","隔離區","Lazaretto","7","5741","250","0","7","-","12207","2021년 09월 19일 00시","null","10","1","19"
"","","2021-09-19 09:36:37.792","2","2772","제주","济州","Jeju","6","2678","92","6","0","410.89","12206","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.791","36","10868","경남","庆南","Gyeongsangnam-do","22","10393","439","21","1","325.37","12205","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.791","89","7735","경북","庆北","Gyeongsangbuk-do","41","7322","324","39","2","293.06","12204","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.791","20","2882","전남","全南","Jeollanam-do","12","2726","136","11","1","155.65","12203","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.791","60","4043","전북","全北","Jeollabuk-do","20","3717","266","20","0","224.16","12202","2021년 09월 19일 00시","2021-09-21 09:45:50.135","","",""
"","","2021-09-19 09:36:37.791","56","8432","충남","忠南","Chungcheongnam-do","47","7248","1128","41","6","397.54","12201","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.791","74","5791","충북","忠北","Chungcheongbuk-do","35","5313","404","32","3","361.75","12200","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","62","6041","강원","江原","Gangwon-do","46","5617","362","46","0","391.55","12199","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","784","81952","경기","京畿","Gyeonggi-do","547","73107","8061","544","3","610.35","12198","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","1","1138","세종","世宗","Sejong","8","1044","93","8","0","319.81","12197","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","46","4917","울산","蔚山","Ulsan","30","4557","314","30","0","432.83","12196","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","44","6459","대전","大田","Daejeon","48","5908","507","48","0","441.22","12195","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.79","29","4610","광주","光州","Gwangju","22","4313","268","21","1","317.92","12194","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.789","82","14234","인천","仁川","Incheon","183","12489","1663","180","3","483.68","12193","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.789","236","14512","대구","大邱","Daegu","47","13734","542","47","0","600.08","12192","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.789","153","12267","부산","釜山","Busan","46","11597","517","44","2","361.65","12191","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.789","617","91273","서울","首尔","Seoul","742","79945","10711","732","10","944.03","12190","2021년 09월 19일 00시","null","","",""
"","","2021-09-19 09:36:37.789","2404","285930","합계","合计","Total","1909","257449","26077","1870","39","551.68","12189","2021년 09월 19일 00시","2021-09-21 09:45:32.255","","",""
