"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-10-18 9:41:20.20","0","1637","검역","隔離區","Lazaretto","13","1434","203","0","13","-","5099","2020년 10월 18일 00시","NULL","10","1","19"
"","","2020-10-18 9:41:20.20","0","59","제주","济州","Jeju","0","59","0","0","0","8.80","5098","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","0","299","경남","庆南","Gyeongsangnam-do","0","288","11","0","0","8.90","5097","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","56","1571","경북","庆北","Gyeongsangbuk-do","0","1506","9","0","0","59.00","5096","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","2","177","전남","全南","Jeollanam-do","0","167","8","0","0","9.49","5095","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","0","155","전북","全北","Jeollabuk-do","0","128","27","0","0","8.53","5094","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","7","503","충남","忠南","Chungcheongnam-do","0","472","24","0","0","23.70","5093","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","1","180","충북","忠北","Chungcheongbuk-do","0","160","19","0","0","11.25","5092","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","3","237","강원","江原","Gangwon-do","2","220","14","1","1","15.38","5091","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","86","4851","경기","京畿","Gyeonggi-do","50","4369","396","48","2","36.61","5090","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","0","78","세종","世宗","Sejong","0","75","3","0","0","22.79","5089","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","2","156","울산","蔚山","Ulsan","0","148","6","0","0","13.60","5088","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","5","416","대전","大田","Daejeon","1","359","52","1","0","28.22","5087","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","3","500","광주","光州","Gwangju","0","493","4","0","0","34.32","5086","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","8","994","인천","仁川","Incheon","1","916","70","1","0","33.63","5085","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","196","7142","대구","大邱","Daegu","0","6937","9","0","0","293.13","5084","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","6","556","부산","釜山","Busan","4","449","101","2","2","16.30","5083","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","69","5688","서울","首尔","Seoul","20","5132","487","18","2","58.44","5082","2020년 10월 18일 00시","NULL","","",""
"","","2020-10-18 9:41:20.20","444","25199","합계","合计","Total","91","23312","1443","71","20","48.60","5081","2020년 10월 18일 00시","NULL","","",""
