"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-07-27 09:00:00.000","9","5163","검역","隔離區","Lazaretto","45","4492","662","0","45","0.00","10527","2021년 07월 27일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-07-27 09:00:00.000","1","1641","제주","济州","Jeju","17","1460","180","15","2","243.24","10528","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","22","6817","경남","庆南","Gyeongsangnam-do","88","5737","1058","85","3","204.09","10529","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","87","5345","경북","庆北","Gyeongsangbuk-do","25","5011","247","20","5","202.51","10530","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","17","1963","전남","全南","Jeollanam-do","15","1706","240","15","0","106.02","10531","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","60","2676","전북","全北","Jeollabuk-do","32","2433","183","30","2","148.33","10532","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","45","4768","충남","忠南","Chungcheongnam-do","38","4201","522","37","1","224.80","10533","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","71","3724","충북","忠北","Chungcheongbuk-do","13","3364","289","12","1","232.63","10534","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","55","4313","강원","江原","Gangwon-do","61","3760","498","60","1","279.55","10535","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","679","53836","경기","京畿","Gyeonggi-do","373","47635","5522","362","11","400.95","10536","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","1","704","세종","世宗","Sejong","6","620","83","3","3","197.85","10537","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","41","3139","울산","蔚山","Ulsan","5","2956","142","5","0","276.32","10538","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","28","3874","대전","大田","Daejeon","71","3049","797","71","0","264.64","10539","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","24","3286","광주","光州","Gwangju","23","3082","180","22","1","226.61","10540","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","61","8647","인천","仁川","Incheon","65","7480","1106","58","7","293.83","10541","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","222","11450","대구","大邱","Daegu","69","10714","514","66","3","473.46","10542","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","127","7872","부산","釜山","Busan","66","6745","1000","64","2","232.08","10543","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","529","62300","서울","首尔","Seoul","351","54175","7596","349","2","644.36","10544","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-27 09:00:00.000","2079","191518","합계","合计","Total","1363","168620","20819","1274","89","369.52","10545","2021년 07월 27일 00시","2021-09-16 10:11:33.897","","",""
