"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-03-07 09:55:58.851","4","3007","검역","隔離區","Lazaretto","5","2318","685","0","5","-","8082","2021년 03월 07일 00시","null","10","1","19"
"","","2021-03-07 09:55:58.851","1","593","제주","济州","Jeju","4","552","40","4","0","88.41","8081","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.851","14","2219","경남","庆南","Gyeongsangnam-do","3","2150","55","3","0","66.02","8080","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.851","71","3318","경북","庆北","Gyeongsangbuk-do","13","3127","120","11","2","124.62","8079","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","8","881","전남","全南","Jeollanam-do","6","799","74","6","0","47.25","8078","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","55","1233","전북","全北","Jeollabuk-do","5","1075","103","5","0","67.85","8077","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","35","2482","충남","忠南","Chungcheongnam-do","6","2300","147","6","0","116.94","8076","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","58","1851","충북","忠北","Chungcheongbuk-do","9","1629","164","8","1","115.73","8075","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","42","1904","강원","江原","Gangwon-do","10","1779","83","10","0","123.59","8074","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.85","502","24760","경기","京畿","Gyeonggi-do","172","21837","2421","169","3","186.86","8073","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","1","241","세종","世宗","Sejong","2","217","23","2","0","70.40","8072","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","37","1025","울산","蔚山","Ulsan","2","964","24","2","0","89.36","8071","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","15","1197","대전","大田","Daejeon","1","1157","25","1","0","81.20","8070","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","21","2118","광주","光州","Gwangju","4","1979","118","4","0","145.40","8069","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","53","4555","인천","仁川","Incheon","28","4255","247","27","1","154.09","8068","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","214","8688","대구","大邱","Daegu","8","8366","108","8","0","356.58","8067","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.849","109","3320","부산","釜山","Busan","6","3008","203","6","0","97.31","8066","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.848","394","29079","서울","首尔","Seoul","132","25708","2977","127","5","298.75","8065","2021년 03월 07일 00시","null","","",""
"","","2021-03-07 09:55:58.848","1634","92471","합계","合计","Total","416","83220","7617","399","17","178.35","8064","2021년 03월 07일 00시","null","","",""
