header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4199,검역,隔離區,Lazaretto,16,3959,235,0,16,0,9995,2021년 06월 29일 00시,11:33.9,10,1,19
,,00:00.0,1,1262,제주,济州,Jeju,6,1217,44,6,0,188.15,9996,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,20,5230,경남,庆南,Gyeongsangnam-do,15,5056,154,13,2,155.59,9997,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,86,4945,경북,庆北,Gyeongsangbuk-do,6,4746,113,5,1,185.73,9998,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,15,1641,전남,全南,Jeollanam-do,4,1524,102,2,2,88,9999,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,59,2354,전북,全北,Jeollabuk-do,7,2245,50,7,0,129.53,10000,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,42,3796,충남,忠南,Chungcheongnam-do,11,3623,131,11,0,178.85,10001,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,70,3301,충북,忠北,Chungcheongbuk-do,10,3135,96,7,3,206.39,10002,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,53,3544,강원,江原,Gangwon-do,8,3326,165,8,0,230.05,10003,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,654,43819,경기,京畿,Gyeonggi-do,230,41104,2061,228,2,330.7,10004,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,1,557,세종,世宗,Sejong,3,518,38,3,0,162.71,10005,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,40,2820,울산,蔚山,Ulsan,13,2687,93,13,0,245.85,10006,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,27,2625,대전,大田,Daejeon,25,2375,223,25,0,178.07,10007,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,24,2931,광주,光州,Gwangju,2,2856,51,2,0,201.21,10008,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,61,6737,인천,仁川,Incheon,17,6437,239,17,0,227.9,10009,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,222,10587,대구,大邱,Daegu,8,10274,91,6,2,434.52,10010,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,124,6207,부산,釜山,Busan,9,5838,245,6,3,181.93,10011,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,513,49611,서울,首尔,Seoul,205,46146,2952,201,4,509.69,10012,2021년 06월 29일 00시,11:33.9,,,
,,00:00.0,2017,156166,합계,合计,Total,595,147066,7083,560,35,301.2,10013,2021년 06월 29일 00시,11:33.9,,,
