"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-08-15 10:36:55.55","0","1295","검역","隔離區","Lazaretto","2","1158","137","0","2","-","3731","2020년 08월 15일 00시","NULL","10","1","19"
"","","2020-08-15 10:36:55.55","0","26","제주","济州","Jeju","0","23","3","0","0","3.88","3730","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","0","168","경남","庆南","Gyeongsangnam-do","1","159","9","1","0","5","3729","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","54","1412","경북","庆北","Gyeongsangbuk-do","0","1346","12","0","0","53.03","3728","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","0","42","전남","全南","Jeollanam-do","0","32","10","0","0","2.25","3727","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","0","43","전북","全北","Jeollabuk-do","1","38","5","0","1","2.37","3726","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","1","202","충남","忠南","Chungcheongnam-do","2","189","12","1","1","9.52","3725","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","0","82","충북","忠北","Chungcheongbuk-do","0","73","9","0","0","5.13","3724","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","3","81","강원","江原","Gangwon-do","3","72","6","3","0","5.26","3723","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","32","1800","경기","京畿","Gyeonggi-do","72","1483","285","67","5","13.58","3722","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3721","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","1","62","울산","蔚山","Ulsan","0","56","5","0","0","5.41","3720","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","2","168","대전","大田","Daejeon","1","164","2","1","0","11.4","3719","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","2","221","광주","光州","Gwangju","1","194","25","1","0","15.17","3718","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","3","399","인천","仁川","Incheon","6","380","16","6","0","13.5","3717","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","191","6946","대구","大邱","Daegu","0","6751","4","0","0","285.08","3716","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","3","201","부산","釜山","Busan","3","162","36","3","0","5.89","3715","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","13","1841","서울","首尔","Seoul","74","1571","257","72","2","1","3714","2020년 08월 15일 00시","NULL","","",""
"","","2020-08-15 10:36:55.55","305","15039","합계","合计","Total","166","13901","833","155","11","29.01","3713","2020년 08월 15일 00시","NULL","","",""
