"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-07-31 09:00:00.000","10","5257","검역","隔離區","Lazaretto","25","4550","697","0","25","0.00","10603","2021년 07월 31일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-07-31 09:00:00.000","1","1732","제주","济州","Jeju","26","1519","212","26","0","256.73","10604","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","22","7203","경남","庆南","Gyeongsangnam-do","99","6068","1113","97","2","215.64","10605","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","87","5456","경북","庆北","Gyeongsangbuk-do","19","5090","279","19","0","206.71","10606","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","17","2035","전남","全南","Jeollanam-do","13","1791","227","12","1","109.91","10607","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","60","2767","전북","全北","Jeollabuk-do","14","2465","242","11","3","153.37","10608","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","45","4946","충남","忠南","Chungcheongnam-do","63","4338","563","62","1","233.19","10609","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","71","3850","충북","忠北","Chungcheongbuk-do","19","3456","323","18","1","240.50","10610","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","55","4493","강원","江原","Gangwon-do","39","3920","518","37","2","291.22","10611","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","683","55780","경기","京畿","Gyeonggi-do","395","49173","5924","383","12","415.43","10612","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","1","736","세종","世宗","Sejong","12","645","90","12","0","206.84","10613","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","41","3206","울산","蔚山","Ulsan","17","3026","139","16","1","282.21","10614","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","30","4189","대전","大田","Daejeon","86","3208","951","86","0","286.16","10615","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","24","3399","광주","光州","Gwangju","22","3171","204","20","2","234.40","10616","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","64","9060","인천","仁川","Incheon","96","7804","1192","87","9","307.87","10617","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","222","11669","대구","大邱","Daegu","46","10859","588","43","3","482.52","10618","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","128","8206","부산","釜山","Busan","72","7024","1054","69","3","241.93","10619","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","534","64350","서울","首尔","Seoul","475","56057","7759","467","8","665.57","10620","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-31 09:00:00.000","2095","198334","합계","合计","Total","1538","174164","22075","1465","73","382.67","10621","2021년 07월 31일 00시","2021-09-16 10:11:33.897","","",""
