header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4280,검역,隔離區,Lazaretto,33,3986,289,0,33,0,10052,2021년 07월 02일 00시,11:33.9,10,1,19
,,00:00.0,1,1268,제주,济州,Jeju,3,1229,38,3,0,189.04,10053,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,21,5270,경남,庆南,Gyeongsangnam-do,13,5081,168,12,1,156.78,10054,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,86,4961,경북,庆北,Gyeongsangbuk-do,7,4759,116,7,0,186.33,10055,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,16,1657,전남,全南,Jeollanam-do,4,1544,97,4,0,88.86,10056,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,59,2378,전북,全北,Jeollabuk-do,7,2254,65,7,0,130.85,10057,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,43,3846,충남,忠南,Chungcheongnam-do,27,3657,146,27,0,181.21,10058,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,71,3317,충북,忠北,Chungcheongbuk-do,7,3155,91,7,0,207.39,10059,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,53,3583,강원,江原,Gangwon-do,14,3361,169,7,7,232.58,10060,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,654,44572,경기,京畿,Gyeonggi-do,264,41408,2510,260,4,336.38,10061,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,1,567,세종,世宗,Sejong,2,529,37,2,0,165.63,10062,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,40,2837,울산,蔚山,Ulsan,11,2700,97,10,1,247.33,10063,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,27,2692,대전,大田,Daejeon,25,2428,237,25,0,182.61,10064,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,24,2946,광주,光州,Gwangju,2,2864,58,2,0,202.24,10065,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,61,6825,인천,仁川,Incheon,22,6501,263,22,0,230.88,10066,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,222,10614,대구,大邱,Daegu,9,10310,82,8,1,435.63,10067,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,125,6268,부산,釜山,Busan,29,5880,263,25,4,183.71,10068,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,515,50665,서울,首尔,Seoul,346,46663,3487,337,9,520.52,10069,2021년 07월 02일 00시,11:33.9,,,
,,00:00.0,2024,158546,합계,合计,Total,825,148309,8213,765,60,305.79,10070,2021년 07월 02일 00시,11:33.9,,,
