header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4428,검역,隔離區,Lazaretto,20,4082,341,0,20,0,10147,2021년 07월 07일 00시,11:33.9,10,1,19
,,00:00.0,1,1304,제주,济州,Jeju,19,1249,54,17,2,194.41,10148,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,21,5351,경남,庆南,Gyeongsangnam-do,15,5165,165,15,0,159.19,10149,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,86,5004,경북,庆北,Gyeongsangbuk-do,6,4827,91,4,2,187.94,10150,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,17,1684,전남,全南,Jeollanam-do,10,1570,97,10,0,90.31,10151,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,59,2405,전북,全北,Jeollabuk-do,8,2274,72,8,0,132.34,10152,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,43,3910,충남,忠南,Chungcheongnam-do,16,3704,163,16,0,184.22,10153,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,71,3335,충북,忠北,Chungcheongbuk-do,5,3203,61,5,0,208.52,10154,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,53,3641,강원,江原,Gangwon-do,12,3448,140,12,0,236.35,10155,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,658,45871,경기,京畿,Gyeonggi-do,367,42364,2849,357,10,346.19,10156,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,1,588,세종,世宗,Sejong,5,550,37,5,0,171.77,10157,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,40,2856,울산,蔚山,Ulsan,1,2760,56,1,0,248.99,10158,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,27,2827,대전,大田,Daejeon,30,2537,263,29,1,191.77,10159,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,24,2974,광주,光州,Gwangju,11,2889,61,10,1,204.16,10160,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,61,6976,인천,仁川,Incheon,57,6604,311,56,1,235.99,10161,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,222,10652,대구,大邱,Daegu,13,10345,85,12,1,437.19,10162,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,126,6423,부산,釜山,Busan,34,5986,311,33,1,188.26,10163,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,518,52522,서울,首尔,Seoul,582,47934,4070,576,6,539.6,10164,2021년 07월 07일 00시,11:33.9,,,
,,00:00.0,2033,162751,합계,合计,Total,1211,151491,9227,1166,45,313.9,10165,2021년 07월 07일 00시,11:33.9,,,
