"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-05-07 10:15:27.616","0","467","검역","隔離區","Lazaretto","1","231","236","0","1","-","1603","2020년 05월 07일 00시","null","10","1","19"
"","","2020-05-07 10:15:27.616","0","13","제주","济州","Jeju","0","12","1","0","0","1.94","1602","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.616","0","117","경남","庆南","Gyeongsangnam-do","0","105","12","0","0","3.48","1601","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.616","53","1366","경북","庆北","Gyeongsangbuk-do","0","1198","115","0","0","51.31","1600","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.616","0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1599","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","0","18","전북","全北","Jeollabuk-do","0","14","4","0","0","0.99","1598","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1597","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","0","46","충북","忠北","Chungcheongbuk-do","1","42","4","0","1","2.88","1596","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1595","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","16","682","경기","京畿","Gyeonggi-do","1","538","128","1","0","5.15","1594","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1593","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1592","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.615","1","41","대전","大田","Daejeon","1","38","2","0","1","2.78","1591","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1590","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","0","97","인천","仁川","Incheon","0","72","25","0","0","3.28","1589","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","178","6856","대구","大邱","Daegu","0","6249","429","0","0","281.39","1588","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","3","138","부산","釜山","Busan","0","120","15","0","0","4.04","1587","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","2","637","서울","首尔","Seoul","0","508","127","0","0","6.54","1586","2020년 05월 07일 00시","null","","",""
"","","2020-05-07 10:15:27.614","256","10810","합계","合计","Total","4","9419","1135","1","3","20.85","1585","2020년 05월 07일 00시","null","","",""
