header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,13,5625,검역,隔離區,Lazaretto,14,5052,560,0,14,0,10926,2021년 08월 17일 00시,11:33.9,10,1,19
,,00:00.0,1,2179,제주,济州,Jeju,37,1847,331,37,0,322.99,10927,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,25,8948,경남,庆南,Gyeongsangnam-do,106,7610,1313,103,3,267.89,10928,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,88,6353,경북,庆北,Gyeongsangbuk-do,38,5574,691,37,1,240.7,10929,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,19,2354,전남,全南,Jeollanam-do,25,2062,273,22,3,127.14,10930,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,60,3142,전북,全北,Jeollabuk-do,25,2819,263,22,3,174.16,10931,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,46,5988,충남,忠南,Chungcheongnam-do,42,5022,920,42,0,282.32,10932,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,71,4598,충북,忠北,Chungcheongbuk-do,43,3961,566,43,0,287.22,10933,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,57,5001,강원,江原,Gangwon-do,26,4557,387,23,3,324.14,10934,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,710,63767,경기,京畿,Gyeonggi-do,385,55220,7837,372,13,474.92,10935,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,1,875,세종,世宗,Sejong,3,800,74,3,0,245.9,10936,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,41,3703,울산,蔚山,Ulsan,22,3271,391,21,1,325.96,10937,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,33,5064,대전,大田,Daejeon,33,4018,1013,33,0,345.93,10938,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,24,3727,광주,光州,Gwangju,18,3476,227,17,1,257.02,10939,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,72,10520,인천,仁川,Incheon,78,9274,1174,77,1,357.48,10940,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,223,12724,대구,大邱,Daegu,46,11791,710,45,1,526.14,10941,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,129,10196,부산,釜山,Busan,66,8496,1571,65,1,300.59,10942,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,560,72081,서울,首尔,Seoul,365,62363,9158,360,5,745.53,10943,2021년 08월 17일 00시,11:33.9,,,
,,00:00.0,2173,226845,합계,合计,Total,1372,197213,27459,1322,50,437.68,10944,2021년 08월 17일 00시,11:33.9,,,
