"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-07-30 09:00:00.000","10","5232","검역","隔離區","Lazaretto","17","4550","672","0","17","0.00","10584","2021년 07월 30일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-07-30 09:00:00.000","1","1706","제주","济州","Jeju","18","1495","210","18","0","252.88","10585","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","22","7104","경남","庆南","Gyeongsangnam-do","99","6006","1076","98","1","212.68","10586","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","87","5437","경북","庆北","Gyeongsangbuk-do","37","5065","285","37","0","205.99","10587","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","17","2022","전남","全南","Jeollanam-do","19","1769","236","17","2","109.21","10588","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","60","2753","전북","全北","Jeollabuk-do","23","2454","239","21","2","152.60","10589","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","45","4883","충남","忠南","Chungcheongnam-do","37","4307","531","36","1","230.22","10590","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","71","3831","충북","忠北","Chungcheongbuk-do","37","3425","335","34","3","239.31","10591","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","55","4454","강원","江原","Gangwon-do","20","3863","536","20","0","288.69","10592","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","682","55385","경기","京畿","Gyeonggi-do","524","48825","5878","515","9","412.49","10593","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","1","724","세종","世宗","Sejong","4","643","80","4","0","203.47","10594","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","41","3189","울산","蔚山","Ulsan","18","3000","148","17","1","280.72","10595","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","29","4103","대전","大田","Daejeon","85","3156","918","84","1","280.28","10596","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","24","3377","광주","光州","Gwangju","25","3154","199","24","1","232.89","10597","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","62","8964","인천","仁川","Incheon","119","7707","1195","112","7","304.60","10598","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","222","11623","대구","大邱","Daegu","62","10824","577","61","1","480.62","10599","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","128","8134","부산","釜山","Busan","78","6953","1053","77","1","239.80","10600","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","532","63875","서울","首尔","Seoul","488","55550","7793","487","1","660.65","10601","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-30 09:00:00.000","2089","196796","합계","合计","Total","1710","172746","21961","1662","48","379.70","10602","2021년 07월 30일 00시","2021-09-16 10:11:33.897","","",""
