header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,6,4695,검역,隔離區,Lazaretto,16,4271,418,0,16,0,10356,2021년 07월 18일 00시,11:33.9,10,1,19
,,00:00.0,1,1477,제주,济州,Jeju,11,1311,165,11,0,218.93,10357,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,22,6017,경남,庆南,Gyeongsangnam-do,99,5312,683,96,3,180.14,10358,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,87,5141,경북,庆北,Gyeongsangbuk-do,15,4904,150,14,1,194.78,10359,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,17,1797,전남,全南,Jeollanam-do,11,1642,138,11,0,97.05,10360,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,60,2513,전북,全北,Jeollabuk-do,5,2340,113,4,1,139.29,10361,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,44,4400,충남,忠南,Chungcheongnam-do,40,3843,513,35,5,207.45,10362,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,71,3482,충북,忠北,Chungcheongbuk-do,29,3263,148,29,0,217.51,10363,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,53,3920,강원,江原,Gangwon-do,52,3568,299,50,2,254.08,10364,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,666,50353,경기,京畿,Gyeonggi-do,373,44853,4834,363,10,375.01,10365,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,1,633,세종,世宗,Sejong,5,590,42,5,0,177.89,10366,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,40,3015,울산,蔚山,Ulsan,12,2832,143,11,1,265.4,10367,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,28,3233,대전,大田,Daejeon,45,2741,464,45,0,220.85,10368,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,24,3141,광주,光州,Gwangju,23,2956,161,23,0,216.61,10369,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,61,7846,인천,仁川,Incheon,83,6934,851,81,2,266.61,10370,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,222,11004,대구,大邱,Daegu,42,10440,342,41,1,455.02,10371,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,127,7057,부산,釜山,Busan,70,6279,651,68,2,208.05,10372,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,527,58219,서울,首尔,Seoul,522,50867,6825,515,7,602.15,10373,2021년 07월 18일 00시,11:33.9,,,
,,00:00.0,2057,177943,합계,合计,Total,1453,158946,16940,1402,51,343.33,10374,2021년 07월 18일 00시,11:33.9,,,
