header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4138,검역,隔離區,Lazaretto,31,3906,227,0,31,0,9938,2021년 06월 26일 00시,11:33.9,10,1,19
,,00:00.0,1,1252,제주,济州,Jeju,9,1197,54,9,0,186.66,9939,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,20,5191,경남,庆南,Gyeongsangnam-do,12,5023,148,12,0,154.43,9940,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,86,4934,경북,庆北,Gyeongsangbuk-do,9,4724,124,9,0,185.31,9941,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,15,1629,전남,全南,Jeollanam-do,3,1518,96,3,0,87.36,9942,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,58,2339,전북,全北,Jeollabuk-do,5,2239,42,3,2,128.71,9943,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,42,3753,충남,忠南,Chungcheongnam-do,7,3610,101,6,1,176.82,9944,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,70,3282,충북,忠北,Chungcheongbuk-do,5,3093,119,5,0,205.2,9945,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,52,3500,강원,江原,Gangwon-do,35,3305,143,23,12,227.19,9946,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,652,43254,경기,京畿,Gyeonggi-do,188,40721,1881,185,3,326.44,9947,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,1,546,세종,世宗,Sejong,2,513,32,2,0,159.5,9948,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,40,2793,울산,蔚山,Ulsan,22,2660,93,22,0,243.5,9949,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,27,2578,대전,大田,Daejeon,13,2339,212,12,1,174.88,9950,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,24,2910,광주,光州,Gwangju,8,2843,43,7,1,199.77,9951,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,61,6664,인천,仁川,Incheon,12,6385,218,12,0,225.43,9952,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,222,10566,대구,大邱,Daegu,13,10228,116,13,0,433.66,9953,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,124,6148,부산,釜山,Busan,31,5793,231,28,3,180.2,9954,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,512,48979,서울,首尔,Seoul,263,45881,2586,260,3,503.2,9955,2021년 06월 26일 00시,11:33.9,,,
,,00:00.0,2012,154456,합계,合计,Total,668,145978,6466,611,57,297.9,9956,2021년 06월 26일 00시,11:33.9,,,
