header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4353,검역,隔離區,Lazaretto,50,4015,333,0,50,0,10090,2021년 07월 04일 00시,11:33.9,10,1,19
,,00:00.0,1,1274,제주,济州,Jeju,2,1236,37,2,0,189.94,10091,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,21,5295,경남,庆南,Gyeongsangnam-do,15,5119,155,14,1,157.53,10092,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,86,4974,경북,庆北,Gyeongsangbuk-do,9,4796,92,8,1,186.82,10093,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,16,1664,전남,全南,Jeollanam-do,0,1556,92,0,0,89.24,10094,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,59,2385,전북,全北,Jeollabuk-do,3,2260,66,2,1,131.24,10095,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,43,3869,충남,忠南,Chungcheongnam-do,7,3674,152,7,0,182.29,10096,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,71,3325,충북,忠北,Chungcheongbuk-do,2,3188,66,2,0,207.89,10097,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,53,3613,강원,江原,Gangwon-do,19,3384,176,11,8,234.53,10098,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,655,45055,경기,京畿,Gyeonggi-do,231,41783,2617,227,4,340.03,10099,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,1,574,세종,世宗,Sejong,4,537,36,4,0,167.68,10100,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,40,2851,울산,蔚山,Ulsan,13,2727,84,10,3,248.55,10101,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,27,2752,대전,大田,Daejeon,32,2477,248,32,0,186.68,10102,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,24,2952,광주,光州,Gwangju,3,2872,56,1,2,202.65,10103,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,61,6874,인천,仁川,Incheon,33,6536,277,28,5,232.53,10104,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,222,10625,대구,大邱,Daegu,3,10321,82,2,1,436.08,10105,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,125,6335,부산,釜山,Busan,28,5921,289,26,2,185.68,10106,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,516,51313,서울,首尔,Seoul,289,47202,3595,286,3,527.18,10107,2021년 07월 04일 00시,11:33.9,,,
,,00:00.0,2026,160083,합계,合计,Total,743,149604,8453,662,81,308.76,10108,2021년 07월 04일 00시,11:33.9,,,
