header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,7,5066,검역,隔離區,Lazaretto,19,4414,645,0,19,0,10470,2021년 07월 24일 00시,11:33.9,10,1,19
,,00:00.0,1,1598,제주,济州,Jeju,15,1421,176,14,1,236.87,10471,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,22,6532,경남,庆南,Gyeongsangnam-do,111,5553,957,110,1,195.56,10472,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,87,5270,경북,庆北,Gyeongsangbuk-do,21,4978,205,20,1,199.66,10473,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,17,1904,전남,全南,Jeollanam-do,20,1682,205,20,0,102.83,10474,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,60,2613,전북,全北,Jeollabuk-do,42,2396,157,41,1,144.84,10475,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,44,4618,충남,忠南,Chungcheongnam-do,39,4104,470,34,5,217.72,10476,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,71,3639,충북,忠北,Chungcheongbuk-do,31,3328,240,29,2,227.32,10477,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,55,4198,강원,江原,Gangwon-do,46,3680,463,46,0,272.1,10478,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,673,52793,경기,京畿,Gyeonggi-do,464,46610,5510,448,16,393.18,10479,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,1,684,세종,世宗,Sejong,6,612,71,6,0,192.23,10480,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,40,3122,울산,蔚山,Ulsan,19,2906,176,18,1,274.82,10481,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,28,3678,대전,大田,Daejeon,68,2928,722,68,0,251.25,10482,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,24,3232,광주,光州,Gwangju,9,3041,167,9,0,222.89,10483,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,61,8423,인천,仁川,Incheon,84,7305,1057,81,3,286.22,10484,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,222,11252,대구,大邱,Daegu,52,10604,426,52,0,465.28,10485,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,127,7609,부산,釜山,Busan,116,6581,901,114,2,224.33,10486,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,528,61119,서울,首尔,Seoul,465,53094,7497,462,3,632.15,10487,2021년 07월 24일 00시,11:33.9,,,
,,00:00.0,2068,187350,합계,合计,Total,1627,165237,20045,1572,55,361.48,10488,2021년 07월 24일 00시,11:33.9,,,
