"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-07-12 09:00:00.000","5","4545","검역","隔離區","Lazaretto","20","4117","423","0","20","0.00","10242","2021년 07월 12일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-07-12 09:00:00.000","1","1393","제주","济州","Jeju","7","1267","125","7","0","206.48","10243","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","22","5521","경남","庆南","Gyeongsangnam-do","40","5218","281","40","0","165.29","10244","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","86","5055","경북","庆北","Gyeongsangbuk-do","13","4860","109","12","1","191.52","10245","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","17","1725","전남","全南","Jeollanam-do","19","1609","99","19","0","93.17","10246","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","60","2436","전북","全北","Jeollabuk-do","4","2305","71","4","0","135.03","10247","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","43","4146","충남","忠南","Chungcheongnam-do","45","3765","338","43","2","195.47","10248","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","71","3398","충북","忠北","Chungcheongbuk-do","14","3229","98","13","1","212.26","10249","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","53","3735","강원","江原","Gangwon-do","18","3502","180","18","0","242.09","10250","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","661","47853","경기","京畿","Gyeonggi-do","327","43271","3921","322","5","356.39","10251","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","1","603","세종","世宗","Sejong","6","566","36","6","0","169.46","10252","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","40","2941","울산","蔚山","Ulsan","8","2793","108","8","0","258.89","10253","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","28","2974","대전","大田","Daejeon","25","2608","338","25","0","203.16","10254","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","24","3038","광주","光州","Gwangju","14","2918","96","13","1","209.51","10255","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","61","7328","인천","仁川","Incheon","56","6724","543","51","5","249.01","10256","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","222","10760","대구","大邱","Daegu","37","10389","149","37","0","444.93","10257","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","126","6697","부산","釜山","Busan","44","6093","478","43","1","197.44","10258","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","523","54996","서울","首尔","Seoul","403","48944","5529","402","1","568.82","10259","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-07-12 09:00:00.000","2044","169144","합계","合计","Total","1100","154178","12922","1063","37","326.35","10260","2021년 07월 12일 00시","2021-09-16 10:11:33.897","","",""
