header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,7,4716,검역,隔離區,Lazaretto,7,4282,427,0,7,0,10394,2021년 07월 20일 00시,11:33.9,10,1,19
,,00:00.0,1,1496,제주,济州,Jeju,8,1342,153,8,0,221.75,10395,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,22,6148,경남,庆南,Gyeongsangnam-do,57,5369,757,55,2,184.06,10396,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,87,5179,경북,庆北,Gyeongsangbuk-do,19,4929,163,13,6,196.22,10397,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,17,1822,전남,全南,Jeollanam-do,9,1644,161,8,1,98.4,10398,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,60,2538,전북,全北,Jeollabuk-do,15,2351,127,14,1,140.68,10399,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,44,4463,충남,忠南,Chungcheongnam-do,30,3901,518,28,2,210.42,10400,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,71,3530,충북,忠北,Chungcheongbuk-do,44,3292,167,44,0,220.51,10401,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,54,3989,강원,江原,Gangwon-do,42,3601,334,41,1,258.55,10402,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,666,51076,경기,京畿,Gyeonggi-do,383,45318,5092,375,8,380.4,10403,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,1,654,세종,世宗,Sejong,13,592,61,13,0,183.8,10404,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,40,3038,울산,蔚山,Ulsan,9,2853,145,9,0,267.43,10405,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,28,3389,대전,大田,Daejeon,73,2788,573,73,0,231.51,10406,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,24,3180,광주,光州,Gwangju,25,2983,173,25,0,219.3,10407,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,61,7984,인천,仁川,Incheon,71,7017,906,70,1,271.3,10408,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,222,11067,대구,大邱,Daegu,30,10474,371,29,1,457.63,10409,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,127,7171,부산,釜山,Busan,49,6387,657,49,0,211.41,10410,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,527,59032,서울,首尔,Seoul,394,51215,7290,388,6,610.56,10411,2021년 07월 20일 00시,11:33.9,,,
,,00:00.0,2059,180472,합계,合计,Total,1278,160338,18075,1242,36,348.21,10412,2021년 07월 20일 00시,11:33.9,,,
