"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-03-12 10:42:10.10","0","4","제주","","","0","1","0.60","181","2020년 3월 12일 00시","","10","1","18"
"","","2020-03-12 10:42:10.10","0","85","경남","","","1","10","2.53","180","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","16","1143","경북","","","8","83","42.93","179","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","4","전남","","","0","1","0.21","178","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","7","전북","","","0","2","0.39","177","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","114","충남","","","2","5","5.37","176","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","27","충북","","","0","4","1.69","175","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","1","29","강원","","","0","6","1.88","174","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","1","178","경기","","","3","27","1.34","173","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","15","세종","","","5","0","4.38","172","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","25","울산","","","0","3","2.18","171","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","20","대전","","","2","2","1.36","170","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","15","광주","","","0","4","1.03","169","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","25","인천","","","0","4","0.85","168","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","48","5867","대구","","","73","114","240.80","167","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","99","부산","","","1","29","2.90","166","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","0","212","서울","","","19","38","2.18","165","2020년 3월 12일 00시","","","",""
"","","2020-03-12 10:42:10.10","66","7869","합계","","","114","333","15.18","164","2020년 3월 12일 00시","","","",""
