"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-09-21 09:43:41.335","14","6025","검역","隔離區","Lazaretto","14","5783","228","0","14","-","12245","2021년 09월 21일 00시","null","10","1","19"
"","","2021-09-21 09:43:41.335","2","2789","제주","济州","Jeju","7","2705","82","7","0","413","12244","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.335","36","10926","경남","庆南","Gyeongsangnam-do","26","10503","387","26","0","327","12243","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.335","90","7799","경북","庆北","Gyeongsangbuk-do","27","7361","348","27","0","295","12242","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","20","2895","전남","全南","Jeollanam-do","7","2769","106","7","0","156","12241","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","60","4112","전북","全北","Jeollabuk-do","31","3753","299","31","0","228","12240","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","56","8511","충남","忠南","Chungcheongnam-do","45","7539","916","44","1","401","12239","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","74","5854","충북","忠北","Chungcheongbuk-do","27","5367","413","23","4","366","12238","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","62","6108","강원","江原","Gangwon-do","39","5654","392","39","0","396","12237","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","785","82961","경기","京畿","Gyeonggi-do","502","74041","8135","499","3","618","12236","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.334","1","1151","세종","世宗","Sejong","4","1065","85","4","0","323","12235","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","46","4948","울산","蔚山","Ulsan","16","4633","269","15","1","436","12234","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","44","6552","대전","大田","Daejeon","44","5970","538","43","1","448","12233","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","29","4685","광주","光州","Gwangju","40","4336","320","39","1","323","12232","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","83","14463","인천","仁川","Incheon","133","12605","1775","130","3","491","12231","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","238","14593","대구","大邱","Daegu","46","13828","527","46","0","603","12230","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.333","153","12359","부산","釜山","Busan","45","11660","546","44","1","364","12229","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.332","620","92532","서울","首尔","Seoul","676","80518","11394","673","3","957","12228","2021년 09월 21일 00시","null","","",""
"","","2021-09-21 09:43:41.332","2413","289263","합계","合计","Total","1729","260090","26760","1697","32","558","12227","2021년 09월 21일 00시","null","","",""
