"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-08-04 10:17:48.48","0","1243","검역","隔離區","Lazaretto","7","958","285","0","7","-","3503","2020년 08월 04일 00시","NULL","10","1","19"
"","","2020-08-04 10:17:48.48","0","26","제주","济州","Jeju","0","21","5","0","0","3.88","3502","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","0","161","경남","庆南","Gyeongsangnam-do","0","155","6","0","0","4.79","3501","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","54","1405","경북","庆北","Gyeongsangbuk-do","1","1341","10","1","0","52.77","3500","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","0","39","전남","全南","Jeollanam-do","1","24","15","0","1","2.09","3499","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","0","39","전북","全北","Jeollabuk-do","0","35","4","0","0","2.15","3498","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","1","190","충남","忠南","Chungcheongnam-do","0","185","4","0","0","8.95","3497","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","0","74","충북","忠北","Chungcheongbuk-do","1","70","4","0","1","4.63","3496","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","3","74","강원","江原","Gangwon-do","0","67","4","0","0","4.80","3495","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","31","1568","경기","京畿","Gyeonggi-do","11","1352","185","3","8","11.83","3494","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3493","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","1","59","울산","蔚山","Ulsan","0","54","4","0","0","5.14","3492","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","2","166","대전","大田","Daejeon","0","160","4","0","0","11.26","3491","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","2","207","광주","光州","Gwangju","2","151","54","1","1","14.21","3490","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","2","385","인천","仁川","Incheon","1","366","17","1","0","13.02","3489","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","191","6942","대구","大邱","Daegu","0","6746","5","0","0","284.92","3488","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","3","174","부산","釜山","Busan","1","154","17","1","0","5.10","3487","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","11","1621","서울","首尔","Seoul","9","1463","147","6","3","16.65","3486","2020년 08월 04일 00시","NULL","","",""
"","","2020-08-04 10:17:48.48","301","14423","합계","合计","Total","34","13352","770","13","21","27.82","3485","2020년 08월 04일 00시","NULL","","",""
