"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-11-22 9:35:42.42","0","2110","검역","隔離區","Lazaretto","20","1558","552","0","20","-","5821","2020년 11월 22일 00시","NULL","10","1","19"
"","","2020-11-22 9:35:42.42","0","65","제주","济州","Jeju","0","59","6","0","0","9.69","5820","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","0","476","경남","庆南","Gyeongsangnam-do","19","350","126","19","0","14.16","5819","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","57","1663","경북","庆北","Gyeongsangbuk-do","6","1537","69","6","0","62.46","5818","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","2","353","전남","全南","Jeollanam-do","13","189","162","13","0","18.93","5817","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","1","220","전북","全北","Jeollabuk-do","12","165","54","12","0","12.11","5816","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","8","782","충남","忠南","Chungcheongnam-do","13","609","165","11","2","36.84","5815","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","3","225","충북","忠北","Chungcheongbuk-do","0","196","26","0","0","14.07","5814","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","5","504","강원","江原","Gangwon-do","13","301","198","12","1","32.72","5813","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","110","6442","경기","京畿","Gyeonggi-do","75","5514","818","74","1","48.62","5812","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","0","86","세종","世宗","Sejong","0","82","4","0","0","25.12","5811","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","2","172","울산","蔚山","Ulsan","1","163","7","1","0","15.00","5810","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","6","457","대전","大田","Daejeon","0","437","14","0","0","31.00","5809","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","3","614","광주","光州","Gwangju","8","514","97","8","0","42.15","5808","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","11","1206","인천","仁川","Incheon","27","1052","143","26","1","40.80","5807","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","197","7213","대구","大邱","Daegu","1","6986","30","0","1","296.04","5806","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","15","632","부산","釜山","Busan","1","583","34","1","0","18.52","5805","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","85","7513","서울","首尔","Seoul","121","6171","1257","119","2","77.19","5804","2020년 11월 22일 00시","NULL","","",""
"","","2020-11-22 9:35:42.42","505","30672","합계","合计","Total","330","26466","3701","302","28","59.28","5803","2020년 11월 22일 00시","2020-11-30 15:58:44.44","","",""
