"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-06-11 09:00:00.000","5","3913","검역","隔離區","Lazaretto","4","3762","146","0","4","0.00","9653","2021년 06월 11일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-06-11 09:00:00.000","1","1173","제주","济州","Jeju","5","1028","144","5","0","174.88","9654","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","19","5000","경남","庆南","Gyeongsangnam-do","20","4673","308","20","0","148.75","9655","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","86","4801","경북","庆北","Gyeongsangbuk-do","6","4564","151","6","0","180.32","9656","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","15","1542","전남","全南","Jeollanam-do","5","1413","114","5","0","82.69","9657","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","58","2289","전북","全北","Jeollabuk-do","4","2159","72","4","0","125.96","9658","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","39","3632","충남","忠南","Chungcheongnam-do","5","3453","140","5","0","171.12","9659","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","68","3107","충북","忠北","Chungcheongbuk-do","16","2863","176","16","0","194.26","9660","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","51","3335","강원","江原","Gangwon-do","11","3130","154","10","1","216.48","9661","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","645","40975","경기","京畿","Gyeonggi-do","173","38183","2147","172","1","309.24","9662","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","1","502","세종","世宗","Sejong","2","477","24","1","1","146.64","9663","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","40","2670","울산","蔚山","Ulsan","15","2542","88","15","0","232.77","9664","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","25","2306","대전","大田","Daejeon","15","2047","234","15","0","156.43","9665","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","22","2854","광주","光州","Gwangju","1","2779","53","1","0","195.92","9666","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","61","6397","인천","仁川","Incheon","18","6130","206","17","1","216.40","9667","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","222","10380","대구","大邱","Daegu","24","9716","442","23","1","426.02","9668","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","124","5887","부산","釜山","Busan","28","5524","239","25","3","172.55","9669","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","499","46093","서울","首尔","Seoul","204","42768","2826","201","3","473.55","9670","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-06-11 09:00:00.000","1981","146856","합계","合计","Total","556","137211","7664","541","15","283.25","9671","2021년 06월 11일 00시","2021-09-16 10:11:33.897","","",""
