header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,5,4172,검역,隔離區,Lazaretto,34,3906,261,0,34,0,9957,2021년 06월 27일 00시,11:33.9,10,1,19
,,00:00.0,1,1254,제주,济州,Jeju,2,1202,51,2,0,186.96,9958,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,20,5205,경남,庆南,Gyeongsangnam-do,14,5030,155,13,1,154.85,9959,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,86,4938,경북,庆北,Gyeongsangbuk-do,4,4732,120,4,0,185.46,9960,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,15,1635,전남,全南,Jeollanam-do,6,1520,100,5,1,87.68,9961,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,59,2345,전북,全北,Jeollabuk-do,6,2240,46,6,0,129.04,9962,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,42,3777,충남,忠南,Chungcheongnam-do,24,3614,121,23,1,177.95,9963,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,70,3286,충북,忠北,Chungcheongbuk-do,4,3104,112,3,1,205.45,9964,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,52,3519,강원,江原,Gangwon-do,19,3310,157,19,0,228.43,9965,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,652,43427,경기,京畿,Gyeonggi-do,173,40861,1914,171,2,327.74,9966,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,1,554,세종,世宗,Sejong,8,515,38,8,0,161.83,9967,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,40,2799,울산,蔚山,Ulsan,6,2671,88,3,3,244.02,9968,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,27,2593,대전,大田,Daejeon,15,2347,219,15,0,175.9,9969,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,24,2922,광주,光州,Gwangju,12,2843,55,12,0,200.59,9970,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,61,6689,인천,仁川,Incheon,25,6394,234,24,1,226.28,9971,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,222,10574,대구,大邱,Daegu,8,10244,108,8,0,433.99,9972,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,124,6160,부산,釜山,Busan,12,5804,232,12,0,180.55,9973,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,512,49221,서울,首尔,Seoul,242,45992,2717,242,0,505.69,9974,2021년 06월 27일 00시,11:33.9,,,
,,00:00.0,2013,155070,합계,合计,Total,614,146329,6728,570,44,299.09,9975,2021년 06월 27일 00시,11:33.9,,,
