"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolingCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-08-28 09:00:00.000","13","5782","검역","隔離區","Lazaretto","11","5312","457","0","11","0.00","11135","2021년 08월 28일 00시","2021-09-16 10:11:33.897","10","1","19"
"","","2021-08-28 09:00:00.000","2","2568","제주","济州","Jeju","21","2193","373","19","2","380.65","11136","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","31","9809","경남","庆南","Gyeongsangnam-do","53","8823","955","52","1","293.66","11137","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","88","6978","경북","庆北","Gyeongsangbuk-do","47","6229","661","46","1","264.38","11138","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","19","2529","전남","全南","Jeollanam-do","26","2315","195","24","2","136.59","11139","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","60","3508","전북","全北","Jeollabuk-do","26","3068","380","21","5","194.45","11140","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","53","6762","충남","忠南","Chungcheongnam-do","63","5674","1035","61","2","318.81","11141","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","73","5069","충북","忠北","Chungcheongbuk-do","45","4497","499","44","1","316.65","11142","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","59","5366","강원","江原","Gangwon-do","41","4915","392","39","2","347.80","11143","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","743","69760","경기","京畿","Gyeonggi-do","542","60538","8479","532","10","519.55","11144","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","1","975","세종","世宗","Sejong","12","877","97","12","0","274.01","11145","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","41","4079","울산","蔚山","Ulsan","22","3706","332","21","1","359.06","11146","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","36","5566","대전","大田","Daejeon","46","4604","926","46","0","380.22","11147","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","25","3982","광주","光州","Gwangju","20","3711","246","18","2","274.61","11148","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","76","11597","인천","仁川","Incheon","95","10247","1274","91","4","394.08","11149","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","227","13453","대구","大邱","Daegu","76","12496","730","76","0","556.29","11150","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","148","11221","부산","釜山","Busan","76","9894","1179","75","1","330.81","11151","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","581","77937","서울","首尔","Seoul","569","67887","9469","559","10","806.09","11152","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
"","","2021-08-28 09:00:00.000","2276","246941","합계","合计","Total","1791","216986","27679","1736","55","476.45","11153","2021년 08월 28일 00시","2021-09-16 10:11:33.897","","",""
