"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-03-14 10:34:21.21","0","4","제주","","","0","1","0.60","217","2020년 3월 14일 00시","","10","1","18"
"","","2020-03-14 10:34:21.21","0","85","경남","","","0","11","2.53","216","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","17","1153","경북","","","6","138","43.31","215","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","4","전남","","","0","2","0.21","214","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","7","전북","","","0","4","0.39","213","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","115","충남","","","0","9","5.42","212","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","28","충북","","","1","5","1.75","211","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","1","29","강원","","","0","6","1.88","210","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","3","200","경기","","","15","36","1.51","209","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","38","세종","","","6","0","11.10","208","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","27","울산","","","0","5","2.35","207","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","22","대전","","","0","4","1.49","206","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","15","광주","","","0","4","1.03","205","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","28","인천","","","1","4","0.95","204","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","51","5990","대구","","","62","401","245.85","203","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","103","부산","","","3","40","3.02","202","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","0","238","서울","","","13","44","2.45","201","2020년 3월 14일 00시","","","",""
"","","2020-03-14 10:34:21.21","72","8086","합계","","","107","714","15.6","200","2020년 3월 14일 00시","","","",""
