header__resultCode,header__resultMsg,body__items__item__createDt,body__items__item__deathCnt,body__items__item__defCnt,body__items__item__gubun,body__items__item__gubunCn,body__items__item__gubunEn,body__items__item__incDec,body__items__item__isolClearCnt,body__items__item__isolIngCnt,body__items__item__localOccCnt,body__items__item__overFlowCnt,body__items__item__qurRate,body__items__item__seq,body__items__item__stdDay,body__items__item__updateDt,body__numOfRows,body__pageNo,body__totalCount
0,NORMAL SERVICE.,00:00.0,12,5312,검역,隔離區,Lazaretto,11,4827,473,0,11,0,10660,2021년 08월 03일 00시,11:33.9,10,1,19
,,00:00.0,1,1785,제주,济州,Jeju,21,1588,196,20,1,264.59,10661,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,23,7443,경남,庆南,Gyeongsangnam-do,72,6352,1068,70,2,222.83,10662,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,87,5540,경북,庆北,Gyeongsangbuk-do,25,5141,312,22,3,209.89,10663,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,17,2054,전남,全南,Jeollanam-do,4,1836,201,4,0,110.93,10664,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,60,2810,전북,全北,Jeollabuk-do,16,2508,242,16,0,155.76,10665,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,45,5081,충남,忠南,Chungcheongnam-do,51,4424,612,49,2,239.55,10666,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,71,3932,충북,忠北,Chungcheongbuk-do,39,3521,340,38,1,245.62,10667,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,56,4587,강원,江原,Gangwon-do,25,4051,480,21,4,297.31,10668,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,684,56883,경기,京畿,Gyeonggi-do,360,50280,5919,344,16,423.65,10669,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,1,755,세종,世宗,Sejong,7,674,80,6,1,212.18,10670,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,41,3247,울산,蔚山,Ulsan,8,3061,145,8,0,285.82,10671,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,30,4400,대전,大田,Daejeon,78,3283,1087,78,0,300.57,10672,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,24,3448,광주,光州,Gwangju,18,3203,221,17,1,237.78,10673,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,65,9259,인천,仁川,Incheon,48,8043,1151,46,2,314.63,10674,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,222,11755,대구,大邱,Daegu,37,10989,544,37,0,486.08,10675,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,128,8405,부산,釜山,Busan,69,7313,964,67,2,247.79,10676,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,537,65498,서울,首尔,Seoul,311,56795,8166,307,4,677.44,10677,2021년 08월 03일 00시,11:33.9,,,
,,00:00.0,2104,202194,합계,合计,Total,1200,177889,22201,1150,50,390.12,10678,2021년 08월 03일 00시,11:33.9,,,
