"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-03-02 9:36:20.20","4","2984","검역","隔離區","Lazaretto","9","2315","665","0","9","-","7968","2021년 03월 02일 00시","NULL","10","1","19"
"","","2021-03-02 9:36:20.20","1","575","제주","济州","Jeju","5","545","29","5","0","1.79","7967","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","12","2193","경남","庆南","Gyeongsangnam-do","5","2117","64","3","2","3.42","7966","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","71","3273","경북","庆北","Gyeongsangbuk-do","7","3059","143","4","3","49.58","7965","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","8","868","전남","全南","Jeollanam-do","7","771","89","7","0","0.80","7964","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","55","1210","전북","全北","Jeollabuk-do","9","1042","113","9","0","0.94","7963","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","35","2452","충남","忠南","Chungcheongnam-do","4","2202","215","4","0","6.50","7962","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","58","1770","충북","忠北","Chungcheongbuk-do","6","1585","127","5","1","2.81","7961","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","41","1871","강원","江原","Gangwon-do","2","1721","109","2","0","3.18","7960","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","493","23829","경기","京畿","Gyeonggi-do","116","21193","2143","111","5","4.57","7959","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","1","232","세종","世宗","Sejong","5","210","21","5","0","13.44","7958","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","37","1015","울산","蔚山","Ulsan","0","950","28","0","0","3.49","7957","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","15","1191","대전","大田","Daejeon","1","1147","29","1","0","2.65","7956","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","21","2096","광주","光州","Gwangju","4","1950","125","4","0","1.85","7955","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","52","4456","인천","仁川","Incheon","11","4161","243","10","1","2.84","7954","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","213","8647","대구","大邱","Daegu","14","8307","127","12","2","279.38","7953","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","108","3256","부산","釜山","Busan","17","2911","237","17","0","3.66","7952","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","381","28454","서울","首尔","Seoul","122","25152","2921","120","2","6.06","7951","2021년 03월 02일 00시","NULL","","",""
"","","2021-03-02 9:36:20.20","1606","90372","합계","合计","Total","344","81338","7428","319","25","20.10","7950","2021년 03월 02일 00시","NULL","","",""
