"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-09-30 18:59:20.20","0","1511","검역","隔離區","Lazaretto","5","1385","126","0","5","-","4719","2020년 09월 30일 00시","NULL","10","1","19"
"","","2020-09-30 18:59:20.20","0","59","제주","济州","Jeju","0","55","4","0","0","8.80","4718","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","0","291","경남","庆南","Gyeongsangnam-do","0","273","18","0","0","8.66","4717","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","56","1551","경북","庆北","Gyeongsangbuk-do","6","1441","54","4","2","58.25","4716","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","2","169","전남","全南","Jeollanam-do","0","153","14","0","0","9.06","4715","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","0","128","전북","全北","Jeollabuk-do","3","106","22","2","1","7.04","4714","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","6","484","충남","忠南","Chungcheongnam-do","5","417","61","1","4","22.80","4713","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","1","171","충북","忠北","Chungcheongbuk-do","0","144","26","0","0","10.69","4712","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","3","224","강원","江原","Gangwon-do","0","212","9","0","0","14.54","4711","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","74","4384","경기","京畿","Gyeonggi-do","26","3898","412","21","5","33.09","4710","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","0","76","세종","世宗","Sejong","0","67","9","0","0","22.20","4709","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","2","147","울산","蔚山","Ulsan","1","137","8","1","0","12.82","4708","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","4","360","대전","大田","Daejeon","2","322","34","0","2","24.42","4707","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","3","495","광주","光州","Gwangju","3","476","16","3","0","33.98","4706","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","8","916","인천","仁川","Incheon","4","822","86","4","0","30.99","4705","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","194","7132","대구","大邱","Daegu","2","6916","22","1","1","292.72","4704","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","4","421","부산","釜山","Busan","5","351","66","5","0","12.34","4703","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","56","5293","서울","首尔","Seoul","51","4416","821","51","0","54.38","4702","2020년 09월 30일 00시","NULL","","",""
"","","2020-09-30 18:59:20.20","413","23812","합계","合计","Total","113","21591","1808","93","20","45.93","4701","2020년 09월 30일 00시","NULL","","",""
