"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-04-29 09:35:28.168","4","3463","검역","隔離區","Lazaretto","11","3208","251","0","11","-","9184","2021년 04월 29일 00시","null","10","1","19"
"","","2021-04-29 09:35:28.168","1","706","제주","济州","Jeju","1","672","33","1","0","105.26","9183","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.168","17","3878","경남","庆南","Gyeongsangnam-do","38","3355","506","38","0","115.37","9182","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.168","78","4081","경북","庆北","Gyeongsangbuk-do","25","3712","291","24","2","153.46","9181","2021년 04월 29일 00시","2021-04-30 16:45:08.006","","",""
"","","2021-04-29 09:35:28.168","10","1048","전남","全南","Jeollanam-do","2","961","77","0","2","56.20","9180","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","58","1915","전북","全北","Jeollabuk-do","9","1746","111","9","0","105.38","9179","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","36","3021","충남","忠南","Chungcheongnam-do","16","2798","187","15","1","142.34","9178","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","64","2616","충북","忠北","Chungcheongbuk-do","10","2355","197","10","0","163.56","9177","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","50","2680","강원","江原","Gangwon-do","13","2448","182","12","1","173.96","9176","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","581","34045","경기","京畿","Gyeonggi-do","182","30774","2690","176","6","256.94","9175","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","1","356","세종","世宗","Sejong","0","340","15","0","0","103.99","9174","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","38","1818","울산","蔚山","Ulsan","46","1412","368","46","0","158.50","9173","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.167","17","1699","대전","大田","Daejeon","4","1575","107","4","0","115.25","9172","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.166","22","2405","광주","光州","Gwangju","8","2268","115","8","0","165.10","9171","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.166","59","5651","인천","仁川","Incheon","25","5418","174","22","3","191.16","9170","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.166","220","9337","대구","大邱","Daegu","19","8936","181","18","1","383.22","9169","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.166","122","5017","부산","釜山","Busan","40","4480","415","39","1","147.05","9168","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.166","447","37610","서울","首尔","Seoul","227","34329","2834","225","2","386.40","9167","2021년 04월 29일 00시","null","","",""
"","","2021-04-29 09:35:28.165","1825","121346","합계","合计","Total","679","110787","8734","649","30","234.05","9166","2021년 04월 29일 00시","2021-04-30 16:46:25.255","","",""
