"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-04-28 09:38:51.807","4","3452","검역","隔離區","Lazaretto","7","3208","240","0","7","-","9165","2021년 04월 28일 00시","null","10","1","19"
"","","2021-04-28 09:38:51.806","1","705","제주","济州","Jeju","3","671","33","3","0","105.11","9164","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.806","17","3840","경남","庆南","Gyeongsangnam-do","55","3315","508","55","0","114.24","9163","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.806","78","4053","경북","庆北","Gyeongsangbuk-do","25","3683","292","23","2","152.38","9162","2021년 04월 28일 00시","2021-04-30 16:42:25.211","","",""
"","","2021-04-28 09:38:51.806","10","1046","전남","全南","Jeollanam-do","5","958","78","5","0","56.09","9161","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.806","58","1906","전북","全北","Jeollabuk-do","13","1730","118","13","0","104.88","9160","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.806","36","3005","충남","忠南","Chungcheongnam-do","38","2777","192","38","0","141.58","9159","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.806","64","2606","충북","忠北","Chungcheongbuk-do","22","2346","196","22","0","162.94","9158","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","50","2667","강원","江原","Gangwon-do","11","2435","182","11","0","173.12","9157","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","579","33863","경기","京畿","Gyeonggi-do","194","30621","2663","189","5","255.56","9156","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","1","356","세종","世宗","Sejong","2","340","15","2","0","103.99","9155","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","38","1772","울산","蔚山","Ulsan","33","1379","355","33","0","154.48","9154","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","17","1695","대전","大田","Daejeon","10","1569","109","10","0","114.98","9153","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.805","22","2397","광주","光州","Gwangju","12","2251","124","11","1","164.55","9152","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.804","59","5626","인천","仁川","Incheon","20","5391","176","19","1","190.32","9151","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.804","220","9318","대구","大邱","Daegu","29","8913","185","27","2","382.44","9150","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.804","122","4977","부산","釜山","Busan","33","4449","406","32","1","145.88","9149","2021년 04월 28일 00시","null","","",""
"","","2021-04-28 09:38:51.804","445","37383","서울","首尔","Seoul","257","34212","2726","255","2","384.09","9148","2021년 04월 28일 00시","2021-04-29 10:10:32.046","","",""
"","","2021-04-28 09:38:51.804","1821","120667","합계","合计","Total","769","110248","8598","748","21","232.75","9147","2021년 04월 28일 00시","2021-04-30 16:43:13.086","","",""
