"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-07-08 10:31:16.16","0","804","검역","隔離區","Lazaretto","11","599","205","0","11","-","2857","2020년 07월 08일 00시","NULL","10","1","19"
"","","2020-07-08 10:31:16.16","0","20","제주","济州","Jeju","0","18","2","0","0","2.98","2856","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","140","경남","庆南","Gyeongsangnam-do","2","129","11","0","2","4.17","2855","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","54","1394","경북","庆北","Gyeongsangbuk-do","0","1330","10","0","0","52.36","2854","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","28","전남","全南","Jeollanam-do","1","19","9","1","0","1.5","2853","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","32","전북","全北","Jeollabuk-do","2","22","10","0","2","1.76","2852","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","179","충남","忠南","Chungcheongnam-do","6","153","26","3","3","8.43","2851","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","66","충북","忠北","Chungcheongbuk-do","0","62","4","0","0","4.13","2850","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","3","67","강원","江原","Gangwon-do","0","55","9","0","0","4.35","2849","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","24","1315","경기","京畿","Gyeonggi-do","18","1055","236","11","7","9.92","2848","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","50","세종","世宗","Sejong","0","49","1","0","0","14.61","2847","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2846","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","2","143","대전","大田","Daejeon","2","55","86","2","0","9.7","2845","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","0","129","광주","光州","Gwangju","8","35","94","7","1","8.86","2844","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","1","355","인천","仁川","Incheon","1","322","32","1","0","12.01","2843","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","189","6926","대구","大邱","Daegu","1","6708","29","0","1","284.26","2842","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","3","156","부산","釜山","Busan","0","146","7","0","0","4.57","2841","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","8","1385","서울","首尔","Seoul","10","1160","217","5","5","14.23","2840","2020년 07월 08일 00시","NULL","","",""
"","","2020-07-08 10:31:16.16","285","13244","합계","合计","Total","62","11970","989","30","32","25.54","2839","2020년 07월 08일 00시","NULL","","",""
