"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-04-11 11:04:48.48","0","358","검역","隔離區","Lazaretto","6","3","355","0","6","-","1033","2020년 04월 11일 00시","","10","1","19"
"","","2020-04-11 11:04:48.48","0","12","제주","济州","Jeju","0","4","8","0","0","1.79","1032","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","115","경남","庆南","Gyeongsangnam-do","0","83","32","0","0","3.42","1031","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","48","1330","경북","庆北","Gyeongsangbuk-do","3","1004","278","3","0","49.95","1030","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","15","전남","全南","Jeollanam-do","0","5","10","0","0","0.8","1029","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1028","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","138","충남","忠南","Chungcheongnam-do","0","106","32","0","0","6.5","1027","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","45","충북","忠北","Chungcheongbuk-do","0","28","17","0","0","2.81","1026","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","1","49","강원","江原","Gangwon-do","0","26","22","0","0","3.18","1025","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","11","624","경기","京畿","Gyeonggi-do","9","286","327","6","3","4.71","1024","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","46","세종","世宗","Sejong","0","20","26","0","0","13.44","1023","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","1","41","울산","蔚山","Ulsan","1","30","10","0","1","3.57","1022","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","39","대전","大田","Daejeon","0","22","17","0","0","2.65","1021","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","27","광주","光州","Gwangju","0","17","10","0","0","1.85","1020","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","0","85","인천","仁川","Incheon","0","35","50","0","0","2.88","1019","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","145","6814","대구","大邱","Daegu","7","5271","1398","6","1","279.66","1018","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","3","126","부산","釜山","Busan","0","100","23","0","0","3.69","1017","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","2","599","서울","首尔","Seoul","4","195","402","3","1","6.15","1016","2020년 04월 11일 00시","","","",""
"","","2020-04-11 11:04:48.48","211","10480","합계","合计","Total","30","7243","3026","18","12","20.21","1015","2020년 04월 11일 00시","","","",""
