"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-09-14 10:10:50.50","0","1423","검역","隔離區","Lazaretto","5","1313","110","0","5","-","4339","2020년 09월 14일 00시","NULL","10","1","19"
"","","2020-09-14 10:10:50.50","0","53","제주","济州","Jeju","0","35","18","0","0","7.90","4338","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","0","269","경남","庆南","Gyeongsangnam-do","1","233","36","1","0","8.00","4337","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","54","1488","경북","庆北","Gyeongsangbuk-do","1","1394","40","0","1","55.89","4336","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","0","166","전남","全南","Jeollanam-do","0","58","108","0","0","8.90","4335","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","0","100","전북","全北","Jeollabuk-do","1","69","31","0","1","5.50","4334","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","2","442","충남","忠南","Chungcheongnam-do","8","296","144","7","1","20.82","4333","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","1","147","충북","忠北","Chungcheongbuk-do","0","114","32","0","0","9.19","4332","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","3","216","강원","江原","Gangwon-do","0","175","38","0","0","14.02","4331","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","56","3933","경기","京畿","Gyeonggi-do","30","3005","872","30","0","29.68","4330","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","0","70","세종","世宗","Sejong","0","62","8","0","0","20.45","4329","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","1","141","울산","蔚山","Ulsan","1","87","53","1","0","12.29","4328","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","3","342","대전","大田","Daejeon","1","255","84","1","0","23.20","4327","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","3","481","광주","光州","Gwangju","3","348","130","3","0","33.02","4326","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","5","834","인천","仁川","Incheon","10","636","193","10","0","28.21","4325","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","191","7112","대구","大邱","Daegu","4","6843","78","1","3","291.90","4324","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","4","357","부산","釜山","Busan","3","290","63","3","0","10.46","4323","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","40","4711","서울","首尔","Seoul","41","3276","1395","41","0","48.40","4322","2020년 09월 14일 00시","NULL","","",""
"","","2020-09-14 10:10:50.50","363","22285","합계","合计","Total","109","18489","3433","98","11","42.98","4321","2020년 09월 14일 00시","NULL","","",""
