"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-07-21 10:20:17.17","0","978","검역","隔離區","Lazaretto","18","690","288","0","18","-","3161","2020년 07월 21일 00시","NULL","10","1","19"
"","","2020-07-21 10:20:17.17","0","26","제주","济州","Jeju","1","18","8","1","0","3.73","3160","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","155","경남","庆南","Gyeongsangnam-do","0","142","13","0","0","4.61","3159","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","54","1395","경북","庆北","Gyeongsangbuk-do","1","1336","5","0","1","52.36","3158","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","35","전남","全南","Jeollanam-do","0","21","14","0","0","1.88","3157","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","39","전북","全北","Jeollabuk-do","0","24","15","0","0","2.15","3156","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","186","충남","忠南","Chungcheongnam-do","0","174","12","0","0","8.76","3155","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","71","충북","忠北","Chungcheongbuk-do","0","66","5","0","0","4.44","3154","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3153","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","29","1436","경기","京畿","Gyeonggi-do","2","1227","180","1","1","10.82","3152","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3151","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","3150","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","2","166","대전","大田","Daejeon","0","122","42","0","0","11.26","3149","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","2","187","광주","光州","Gwangju","0","94","91","0","0","12.84","3148","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","2","372","인천","仁川","Incheon","0","349","21","0","0","12.58","3147","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","190","6936","대구","大邱","Daegu","2","6730","16","0","2","284.59","3146","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","3","157","부산","釜山","Busan","0","149","5","0","0","4.60","3145","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","10","1498","서울","首尔","Seoul","21","1340","148","18","3","15.17","3144","2020년 07월 21일 00시","NULL","","",""
"","","2020-07-21 10:20:17.17","296","13816","합계","合计","Total","45","12643","877","20","25","26.56","3143","2020년 07월 21일 00시","NULL","","",""
