"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-03-28 11:20:26.216","4","3144","검역","隔離區","Lazaretto","9","2786","354","0","9","-","8538","2021년 03월 28일 00시","null","10","1","19"
"","","2021-03-28 11:20:26.215","1","622","제주","济州","Jeju","0","607","14","0","0","92.73","8537","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","15","2902","경남","庆南","Gyeongsangnam-do","13","2507","380","13","0","86.33","8536","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","75","3490","경북","庆北","Gyeongsangbuk-do","7","3279","136","7","0","131.08","8535","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","8","912","전남","全南","Jeollanam-do","1","879","25","0","1","48.91","8534","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","56","1398","전북","全北","Jeollabuk-do","5","1230","112","5","0","76.93","8533","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","35","2617","충남","忠南","Chungcheongnam-do","8","2498","84","8","0","123.30","8532","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.215","60","2129","충북","忠北","Chungcheongbuk-do","16","1913","156","16","0","133.11","8531","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","45","2295","강원","江原","Gangwon-do","19","1981","269","19","0","148.97","8530","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","534","28223","경기","京畿","Gyeonggi-do","153","25680","2009","150","3","213.00","8529","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","1","251","세종","世宗","Sejong","0","246","4","0","0","73.32","8528","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","37","1137","울산","蔚山","Ulsan","4","1029","71","4","0","99.12","8527","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","16","1266","대전","大田","Daejeon","8","1193","57","6","2","85.88","8526","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.214","21","2204","광주","光州","Gwangju","2","2154","29","2","0","151.30","8525","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.213","57","4997","인천","仁川","Incheon","33","4688","252","32","1","169.04","8524","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.213","216","8890","대구","大邱","Daegu","10","8516","158","9","1","365.03","8523","2021년 03월 28일 00시","2021-03-30 10:05:43.719","","",""
"","","2021-03-28 11:20:26.213","118","3652","부산","釜山","Busan","56","3284","250","56","0","107.04","8522","2021년 03월 28일 00시","null","","",""
"","","2021-03-28 11:20:26.213","423","31620","서울","首尔","Seoul","138","29385","1812","135","3","324.90","8521","2021년 03월 28일 00시","2021-04-16 15:11:00.976","","",""
"","","2021-03-28 11:20:26.213","1722","101749","합계","合计","Total","482","93855","6172","462","20","196.26","8520","2021년 03월 28일 00시","2021-04-16 15:09:56.748","","",""
