"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-07-25 10:15:38.38","0","1086","검역","隔離區","Lazaretto","81","743","343","0","81","-","3294","2020년 07월 25일 00시","NULL","10","1","19"
"","","2020-07-25 10:15:38.38","0","26","제주","济州","Jeju","0","19","7","0","0","3.88","3293","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","158","경남","庆南","Gyeongsangnam-do","0","145","13","0","0","4.70","3292","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","54","1396","경북","庆北","Gyeongsangbuk-do","0","1339","3","0","0","52.43","3291","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","36","전남","全南","Jeollanam-do","1","24","12","0","1","1.93","3290","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","39","전북","全北","Jeollabuk-do","0","30","9","0","0","2.15","3289","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","187","충남","忠南","Chungcheongnam-do","0","182","5","0","0","8.81","3288","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","72","충북","忠北","Chungcheongbuk-do","0","67","5","0","0","4.50","3287","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","3","72","강원","江原","Gangwon-do","0","62","7","0","0","4.67","3286","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","29","1501","경기","京畿","Gyeonggi-do","14","1266","206","11","3","11.33","3285","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3284","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","1","58","울산","蔚山","Ulsan","1","53","4","0","1","5.06","3283","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","2","166","대전","大田","Daejeon","0","146","18","0","0","11.26","3282","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","2","202","광주","光州","Gwangju","0","119","81","0","0","13.87","3281","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","2","380","인천","仁川","Incheon","0","357","21","0","0","12.85","3280","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","191","6939","대구","大邱","Daegu","0","6732","16","0","0","284.80","3279","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","3","166","부산","釜山","Busan","5","151","12","5","0","4.87","3278","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","11","1558","서울","首尔","Seoul","11","1381","166","11","0","16.01","3277","2020년 07월 25일 00시","NULL","","",""
"","","2020-07-25 10:15:38.38","298","14092","합계","合计","Total","113","12866","928","27","86","27.18","3276","2020년 07월 25일 00시","NULL","","",""
