"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-11-16 9:34:53.53","0","1961","검역","隔離區","Lazaretto","23","1534","427","0","23","-","5707","2020년 11월 16일 00시","NULL","10","1","19"
"","","2020-11-16 9:34:53.53","0","63","제주","济州","Jeju","1","59","4","1","0","9.39","5706","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","0","388","경남","庆南","Gyeongsangnam-do","4","317","71","4","0","11.54","5705","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","57","1612","경북","庆北","Gyeongsangbuk-do","14","1532","23","13","1","60.54","5704","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","2","248","전남","全南","Jeollanam-do","10","182","64","10","0","13.30","5703","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","1","179","전북","全北","Jeollabuk-do","1","163","15","1","0","9.85","5702","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","8","704","충남","忠南","Chungcheongnam-do","6","552","144","6","0","33.17","5701","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","3","218","충북","忠北","Chungcheongbuk-do","3","184","31","3","0","13.63","5700","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","4","414","강원","江原","Gangwon-do","20","273","137","20","0","26.87","5699","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","105","5998","경기","京畿","Gyeonggi-do","42","5315","578","39","3","45.27","5698","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","0","85","세종","世宗","Sejong","1","82","3","1","0","24.83","5697","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","2","167","울산","蔚山","Ulsan","0","161","4","0","0","14.56","5696","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","6","453","대전","大田","Daejeon","3","433","14","2","1","30.73","5695","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","3","560","광주","光州","Gwangju","4","510","47","4","0","38.44","5694","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","11","1090","인천","仁川","Incheon","10","1038","41","10","0","36.87","5693","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","196","7203","대구","大邱","Daegu","0","6971","36","0","0","295.63","5692","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","15","612","부산","釜山","Busan","0","568","29","0","0","17.94","5691","2020년 11월 16일 00시","NULL","","",""
"","","2020-11-16 9:34:53.53","81","6813","서울","首尔","Seoul","80","5885","847","78","2","70.01","5690","2020년 11월 16일 00시","2020-11-17 9:35:05.05","","",""
"","","2020-11-16 9:34:53.53","494","28768","합계","合计","Total","222","25759","2515","192","30","55.49","5689","2020년 11월 16일 00시","2020-11-17 9:35:28.28","","",""
