"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2021-04-01 09:34:49.639","4","3160","검역","隔離區","Lazaretto","2","2850","306","0","2","-","8633","2021년 04월 01일 00시","null","10","1","19"
"","","2021-04-01 09:34:49.639","1","627","제주","济州","Jeju","2","614","12","2","0","93.48","8632","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.639","16","2981","경남","庆南","Gyeongsangnam-do","21","2659","306","21","0","88.68","8631","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.639","75","3511","경북","庆北","Gyeongsangbuk-do","7","3300","136","6","1","131.87","8630","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","8","914","전남","全南","Jeollanam-do","1","883","23","1","0","49.02","8629","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","57","1473","전북","全北","Jeollabuk-do","22","1287","129","22","0","81.05","8628","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","35","2646","충남","忠南","Chungcheongnam-do","15","2526","85","15","0","124.67","8627","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","61","2210","충북","忠北","Chungcheongbuk-do","20","1940","209","19","1","138.18","8626","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","47","2350","강원","江原","Gangwon-do","20","2077","226","20","0","152.54","8625","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","538","28712","경기","京畿","Gyeonggi-do","130","26235","1939","125","5","216.69","8624","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.638","1","283","세종","世宗","Sejong","13","246","36","13","0","82.67","8623","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","37","1159","울산","蔚山","Ulsan","5","1034","88","5","0","101.04","8622","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","16","1296","대전","大田","Daejeon","10","1208","72","10","0","87.91","8621","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","21","2212","광주","光州","Gwangju","3","2161","30","1","2","151.85","8620","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","57","5078","인천","仁川","Incheon","20","4747","274","20","0","171.78","8619","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","218","8934","대구","大邱","Daegu","7","8563","153","7","0","366.68","8618","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.637","118","3860","부산","釜山","Busan","54","3327","415","53","1","113.14","8617","2021년 04월 01일 00시","null","","",""
"","","2021-04-01 09:34:49.636","425","32229","서울","首尔","Seoul","195","29782","2022","193","2","331.15","8616","2021년 04월 01일 00시","2021-04-16 13:58:53.729","","",""
"","","2021-04-01 09:34:49.636","1735","103635","합계","合计","Total","551","95439","6461","534","14","199.89","8615","2021년 04월 01일 00시","2021-04-16 13:58:22.641","","",""
