"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-04-13 11:11:18.18","0","382","검역","隔離區","Lazaretto","6","3","379","0","6","-","1128","2020년 04월 13일 00시","","10","1","19"
"","","2020-04-13 11:11:18.18","0","12","제주","济州","Jeju","0","5","7","0","0","1.79","1127","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","115","경남","庆南","Gyeongsangnam-do","0","84","31","0","0","3.42","1126","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","50","1337","경북","庆北","Gyeongsangbuk-do","4","1020","267","4","0","50.22","1125","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","15","전남","全南","Jeollanam-do","0","6","9","0","0","0.8","1124","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","17","전북","全北","Jeollabuk-do","0","8","9","0","0","0.94","1123","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","139","충남","忠南","Chungcheongnam-do","0","109","30","0","0","6.55","1122","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","45","충북","忠北","Chungcheongbuk-do","0","31","14","0","0","2.81","1121","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","1","49","강원","江原","Gangwon-do","0","28","20","0","0","3.18","1120","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","13","631","경기","京畿","Gyeonggi-do","3","305","313","1","2","4.76","1119","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","46","세종","世宗","Sejong","0","22","24","0","0","13.44","1118","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","1","41","울산","蔚山","Ulsan","0","33","7","0","0","3.57","1117","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","39","대전","大田","Daejeon","0","23","16","0","0","2.65","1116","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","27","광주","光州","Gwangju","0","19","8","0","0","1.85","1115","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","0","87","인천","仁川","Incheon","1","39","48","0","1","2.94","1114","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","147","6819","대구","大邱","Daegu","3","5395","1277","3","0","279.87","1113","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","3","126","부산","釜山","Busan","0","103","20","0","0","3.69","1112","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","2","610","서울","首尔","Seoul","8","214","394","1","7","6.27","1111","2020년 04월 13일 00시","","","",""
"","","2020-04-13 11:11:18.18","217","10537","합계","合计","Total","25","7447","2873","9","16","20.32","1110","2020년 04월 13일 00시","","","",""
