"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-09-17 11:56:10.10","0","1432","검역","隔離區","Lazaretto","2","1328","104","0","2","-","4396","2020년 09월 17일 00시","NULL","10","1","19"
"","","2020-09-17 11:56:10.10","0","56","제주","济州","Jeju","0","45","11","0","0","8.35","4395","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","0","277","경남","庆南","Gyeongsangnam-do","3","241","36","3","0","8.24","4394","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","55","1497","경북","庆北","Gyeongsangbuk-do","6","1405","37","6","0","56.23","4393","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","0","167","전남","全南","Jeollanam-do","1","93","74","0","1","8.96","4392","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","0","106","전북","全北","Jeollabuk-do","0","78","28","0","0","5.83","4391","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","2","457","충남","忠南","Chungcheongnam-do","10","324","131","9","1","21.53","4390","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","1","151","충북","忠北","Chungcheongbuk-do","0","123","27","0","0","9.44","4389","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","3","217","강원","江原","Gangwon-do","0","183","31","0","0","14.09","4388","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","58","4052","경기","京畿","Gyeonggi-do","54","3251","743","52","2","30.58","4387","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","0","70","세종","世宗","Sejong","0","63","7","0","0","20.45","4386","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","1","141","울산","蔚山","Ulsan","0","105","35","0","0","12.29","4385","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","3","348","대전","大田","Daejeon","2","279","66","1","1","23.61","4384","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","3","485","광주","光州","Gwangju","1","386","96","1","0","33.29","4383","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","7","859","인천","仁川","Incheon","7","733","119","7","0","29.06","4382","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","192","7118","대구","大邱","Daegu","2","6852","74","2","0","292.14","4381","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","4","367","부산","釜山","Busan","2","306","57","2","0","10.76","4380","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","43","4857","서울","首尔","Seoul","63","3748","1066","62","1","49.90","4379","2020년 09월 17일 00시","NULL","","",""
"","","2020-09-17 11:56:10.10","372","22657","합계","合计","Total","153","19543","2742","145","8","43.70","4378","2020년 09월 17일 00시","NULL","","",""
