"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-12-11 9:33:34.34","1","2247","검역","隔離區","Lazaretto","7","1650","596","0","7","-","6239","2020년 12월 11일 00시","NULL","10","1","19"
"","","2020-12-11 9:33:34.34","0","107","제주","济州","Jeju","5","75","32","5","0","15.95","6238","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","2","801","경남","庆南","Gyeongsangnam-do","12","576","223","12","0","23.83","6237","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","57","1797","경북","庆北","Gyeongsangbuk-do","3","1634","106","3","0","67.49","6236","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","4","465","전남","全南","Jeollanam-do","4","353","108","4","0","24.94","6235","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","2","483","전북","全北","Jeollabuk-do","7","289","192","7","0","26.58","6234","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","10","1044","충남","忠南","Chungcheongnam-do","10","808","226","9","1","49.19","6233","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","3","498","충북","忠北","Chungcheongbuk-do","20","278","217","20","0","31.14","6232","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","11","753","강원","江原","Gangwon-do","11","553","189","11","0","48.88","6231","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","133","9134","경기","京畿","Gyeonggi-do","229","6925","2076","225","4","68.93","6230","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","0","123","세종","世宗","Sejong","0","103","20","0","0","35.93","6229","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","4","398","울산","蔚山","Ulsan","47","201","193","47","0","34.70","6228","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","6","592","대전","大田","Daejeon","10","483","103","8","2","40.16","6227","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","3","776","광주","光州","Gwangju","3","670","103","3","0","53.27","6226","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","12","1737","인천","仁川","Incheon","37","1350","375","37","0","58.76","6225","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","200","7286","대구","大邱","Daegu","6","7021","65","6","0","299.04","6224","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","18","1119","부산","釜山","Busan","26","757","344","26","0","32.80","6223","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","106","11426","서울","首尔","Seoul","252","7431","3889","250","2","117.39","6222","2020년 12월 11일 00시","NULL","","",""
"","","2020-12-11 9:33:34.34","572","40786","합계","合计","Total","689","31157","9057","673","16","78.67","6221","2020년 12월 11일 00시","NULL","","",""
