"header__resultCode","header__resultMsg","body__items__item__createDt","body__items__item__deathCnt","body__items__item__defCnt","body__items__item__gubun","body__items__item__gubunCn","body__items__item__gubunEn","body__items__item__incDec","body__items__item__isolClearCnt","body__items__item__isolIngCnt","body__items__item__localOccCnt","body__items__item__overFlowCnt","body__items__item__qurRate","body__items__item__seq","body__items__item__stdDay","body__items__item__updateDt","body__numOfRows","body__pageNo","body__totalCount"
"00","NORMAL SERVICE.","2020-05-19 10:22:38.804","0","501","검역","隔離區","Lazaretto","0","339","162","0","0","-","1831","2020년 05월 19일 00시","null","10","1","19"
"","","2020-05-19 10:22:38.804","0","14","제주","济州","Jeju","0","11","3","0","0","2.09","1830","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","0","121","경남","庆南","Gyeongsangnam-do","0","115","6","0","0","3.6","1829","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","54","1368","경북","庆北","Gyeongsangbuk-do","0","1261","53","0","0","51.38","1828","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","0","18","전남","全南","Jeollanam-do","0","13","5","0","0","0.97","1827","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","0","20","전북","全北","Jeollabuk-do","0","19","1","0","0","1.1","1826","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","0","144","충남","忠南","Chungcheongnam-do","0","140","4","0","0","6.78","1825","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.804","0","59","충북","忠北","Chungcheongbuk-do","0","43","16","0","0","3.69","1824","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","2","55","강원","江原","Gangwon-do","0","46","7","0","0","3.57","1823","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","16","725","경기","京畿","Gyeonggi-do","1","602","107","1","0","5.47","1822","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","0","47","세종","世宗","Sejong","0","46","1","0","0","13.73","1821","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","1","49","울산","蔚山","Ulsan","4","41","7","0","4","4.27","1820","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","1","44","대전","大田","Daejeon","0","39","4","0","0","2.98","1819","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1818","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","0","126","인천","仁川","Incheon","2","87","39","2","0","4.26","1817","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.803","182","6871","대구","大邱","Daegu","0","6389","300","0","0","282","1816","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.802","3","144","부산","釜山","Busan","0","130","11","0","0","4.22","1815","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.802","4","742","서울","首尔","Seoul","6","587","151","6","0","7.62","1814","2020년 05월 19일 00시","null","","",""
"","","2020-05-19 10:22:38.802","263","11078","합계","合计","Total","13","9938","877","9","4","21.37","1813","2020년 05월 19일 00시","null","","",""
